Customer_ID,Customer_Name,Region,Segment,City,State,Country,Market,Market2
EB-39752,"Erica Bern",EMEA,Corporate,Tbilisi,"Upper Austria",Syria,EMEA,EMEA
EB-41101,"Eugene Barchas",Africa,Consumer,Lagos,Plateau,Nigeria,Africa,Africa
EB-41102,"Eugene Barchas",EMEA,Consumer,"Ras al Khaymah",Vitsyebsk,"United Arab Emirates",EMEA,EMEA
EB-41701,"Evan Bailliet",Africa,Consumer,"Thies Nones",Thies,Sudan,Africa,Africa
EB-41702,"Evan Bailliet",EMEA,Consumer,Rasht,Prahova,Romania,EMEA,EMEA
EC-140501,"Erin Creighton","Southeast Asia",Consumer,Waitakere,Queensland,Pakistan,APAC,APAC
EC-140502,"Erin Creighton",North,Consumer,Poole,Saxony,"United Kingdom",EU,EU
EC-140503,"Erin Creighton",South,Consumer,"Mar del Plata","São Paulo",Mexico,LATAM,LATAM
EC-140504,"Erin Creighton",West,Consumer,"San Francisco",Oklahoma,"United States",US,"North America"
EC-40501,"Erin Creighton",Africa,Consumer,Maradi,Maradi,Nigeria,Africa,Africa
EC-40502,"Erin Creighton",EMEA,Consumer,Zanjan,Zanjan,Yemen,EMEA,EMEA
ED-138851,"Emily Ducich","Southeast Asia","Home Office",Medan,Tasmania,Vietnam,APAC,APAC
ED-138852,"Emily Ducich",South,"Home Office",Plymouth,Sicily,"United Kingdom",EU,EU
ED-138853,"Emily Ducich",South,"Home Office","São Paulo",Sinaloa,Mexico,LATAM,LATAM
ED-138854,"Emily Ducich",West,"Home Office",Seattle,Washington,"United States",US,"North America"
ED-38851,"Emily Ducich",Africa,"Home Office",Gusau,Zamfara,Nigeria,Africa,Africa
ED-38852,"Emily Ducich",Canada,"Home Office",Montréal,Quebec,Canada,Canada,"North America"
ED-38853,"Emily Ducich",EMEA,"Home Office",Uskudar,Liberec,Turkey,EMEA,EMEA
EG-139001,"Emily Grady","Southeast Asia",Consumer,Yangon,Yangon,"Myanmar (Burma)",APAC,APAC
EG-139002,"Emily Grady",South,Consumer,Woking,Scotland,"United Kingdom",EU,EU
EG-139003,"Emily Grady",South,Consumer,Zapopan,"San Salvador",Venezuela,LATAM,LATAM
EG-139004,"Emily Grady",South,Consumer,Philadelphia,Virginia,"United States",US,"North America"
EG-39001,"Emily Grady",Africa,Consumer,Toamasina,Lagos,Nigeria,Africa,Africa
EG-39002,"Emily Grady",EMEA,Consumer,Sanandaj,Kordestan,Turkey,EMEA,EMEA
EH-137651,"Edward Hooks",Oceania,Corporate,Zigong,Victoria,"New Zealand",APAC,APAC
EH-137652,"Edward Hooks",South,Corporate,Stockholm,Stockholm,Sweden,EU,EU
EH-137653,"Edward Hooks",South,Corporate,Tegucigalpa,Tocantins,Mexico,LATAM,LATAM
EH-137654,"Edward Hooks",West,Corporate,Watertown,Washington,"United States",US,"North America"
EH-139451,"Eric Hoffmann","Southeast Asia",Consumer,Surabaya,Punjab,Pakistan,APAC,APAC
EH-139452,"Eric Hoffmann",South,Consumer,Portsmouth,Liguria,"United Kingdom",EU,EU
EH-139453,"Eric Hoffmann",South,Consumer,Tipitapa,Yucatán,Nicaragua,LATAM,LATAM
EH-139454,"Eric Hoffmann",West,Consumer,Tempe,Texas,"United States",US,"North America"
EH-139901,"Erica Hackney","Southeast Asia",Consumer,Shanghai,Tasmania,Philippines,APAC,APAC
EH-139902,"Erica Hackney",Central,Consumer,Suresnes,Saxony,Germany,EU,EU
EH-139903,"Erica Hackney",South,Consumer,"Villa Nueva",Puebla,Mexico,LATAM,LATAM
EH-139904,"Erica Hackney",West,Consumer,Sacramento,Washington,"United States",US,"North America"
EH-140051,"Erica Hernandez","Southeast Asia","Home Office",Queanbeyan,"Sumatera Barat",Philippines,APAC,APAC
EH-140052,"Erica Hernandez",South,"Home Office",Sheffield,Lorraine,"United Kingdom",EU,EU
EH-140053,"Erica Hernandez",South,"Home Office",Uruguaiana,"São Paulo",Honduras,LATAM,LATAM
EH-140054,"Erica Hernandez",West,"Home Office","San Francisco",Tennessee,"United States",US,"North America"
EH-141251,"Eugene Hildebrand","Southeast Asia","Home Office",Tauranga,Victoria,Vietnam,APAC,APAC
EH-141252,"Eugene Hildebrand",South,"Home Office",Vincennes,Wales,"United Kingdom",EU,EU
EH-141253,"Eugene Hildebrand",Central,"Home Office","San Pedro Sula","San Salvador",Nicaragua,LATAM,LATAM
EH-141254,"Eugene Hildebrand",West,"Home Office",Wheeling,"West Virginia","United States",US,"North America"
EH-141851,"Evan Henry","Southeast Asia",Consumer,Zigong,Yangon,Pakistan,APAC,APAC
EH-141852,"Evan Henry",North,Consumer,Schwerin,Mecklenburg-Vorpommern,"United Kingdom",EU,EU
EH-141853,"Evan Henry",South,Consumer,Toluca,Zulia,Venezuela,LATAM,LATAM
EH-141854,"Evan Henry",South,Consumer,"West Palm Beach",Texas,"United States",US,"North America"
EH-37651,"Edward Hooks",Africa,Corporate,Warri,Southern,Zambia,Africa,Africa
EH-37652,"Edward Hooks",EMEA,Corporate,Tarsus,Mersin,Turkey,EMEA,EMEA
EH-39451,"Eric Hoffmann",Africa,Consumer,Kinshasa,"Western Cape","South Africa",Africa,Africa
EH-39452,"Eric Hoffmann",Canada,Consumer,London,Ontario,Canada,Canada,"North America"
EH-39453,"Eric Hoffmann",EMEA,Consumer,Yambol,Yambol,Ukraine,EMEA,EMEA
EH-39901,"Erica Hackney",Africa,Consumer,Nouakchott,Orientale,Zambia,Africa,Africa
EH-39902,"Erica Hackney",EMEA,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA
EH-40051,"Erica Hernandez",Africa,"Home Office",Lagos,Sofala,Senegal,Africa,Africa
EH-40052,"Erica Hernandez",EMEA,"Home Office",Yaroslavl',Yaroslavl',"Saudi Arabia",EMEA,EMEA
EH-41251,"Eugene Hildebrand",Africa,"Home Office",Pretoria,Ondo,Zimbabwe,Africa,Africa
EH-41252,"Eugene Hildebrand",EMEA,"Home Office",Mecca,Makkah,Turkey,EMEA,EMEA
EH-41851,"Evan Henry",Africa,Consumer,Musoma,Mara,Tanzania,Africa,Africa
EH-41852,"Evan Henry",EMEA,Consumer,Vienna,Vienna,Iraq,EMEA,EMEA
EJ-137201,"Ed Jacobs","Southeast Asia",Consumer,Singapore,Singapore,"South Korea",APAC,APAC
EJ-137202,"Ed Jacobs",South,Consumer,Stavanger,Sardinia,Norway,EU,EU
EJ-137203,"Ed Jacobs",South,Consumer,Tijuana,Veracruz,Mexico,LATAM,LATAM
EJ-137204,"Ed Jacobs",West,Consumer,"San Diego",Texas,"United States",US,"North America"
EJ-141551,"Eva Jacobs","Southeast Asia",Consumer,Tauranga,"South Australia",Thailand,APAC,APAC
EJ-141552,"Eva Jacobs",South,Consumer,Rotterdam,"South Holland","United Kingdom",EU,EU
EJ-141553,"Eva Jacobs",South,Consumer,Tegucigalpa,Veracruz,Mexico,LATAM,LATAM
EJ-141554,"Eva Jacobs",West,Consumer,Seattle,Washington,"United States",US,"North America"
EJ-37201,"Ed Jacobs",Africa,Consumer,Minna,Orientale,"South Africa",Africa,Africa
EJ-37202,"Ed Jacobs",EMEA,Consumer,Usol'ye-Sibirskoye,Khuzestan,Russia,EMEA,EMEA
EJ-41551,"Eva Jacobs",Africa,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
EJ-41552,"Eva Jacobs",EMEA,Consumer,Jeddah,Makkah,"Saudi Arabia",EMEA,EMEA
EK-137951,"Eileen Kiefer","Southeast Asia","Home Office",Yangon,Yangon,Philippines,APAC,APAC
EK-137952,"Eileen Kiefer",North,"Home Office",Sale,"South Holland","United Kingdom",EU,EU
EK-137953,"Eileen Kiefer",North,"Home Office",Tlalnepantla,"Santa Ana",Mexico,LATAM,LATAM
EK-137954,"Eileen Kiefer",West,"Home Office","Santa Ana",Illinois,"United States",US,"North America"
EK-37951,"Eileen Kiefer",Africa,"Home Office","Port Harcourt",Rivers,Nigeria,Africa,Africa
EK-37952,"Eileen Kiefer",EMEA,"Home Office",Sofia,Sofiya-Grad,Syria,EMEA,EMEA
EL-137351,"Ed Ludwig",Oceania,"Home Office",Melbourne,"Western Australia","New Zealand",APAC,APAC
EL-137352,"Ed Ludwig",South,"Home Office",Vitoria,"North Rhine-Westphalia","United Kingdom",EU,EU
EL-137353,"Ed Ludwig",South,"Home Office",Tegucigalpa,"Santo Domingo",Nicaragua,LATAM,LATAM
EL-137354,"Ed Ludwig",East,"Home Office","Jefferson City",Missouri,"United States",US,"North America"
EL-37351,"Ed Ludwig",Africa,"Home Office","Port Elizabeth",Oyo,"South Africa",Africa,Africa
EL-37352,"Ed Ludwig",EMEA,"Home Office",Shiraz,"South Khorasan",Uzbekistan,EMEA,EMEA
EM-138101,"Eleni McCrary",Oceania,Corporate,Wellington,Wellington,"New Zealand",APAC,APAC
EM-138102,"Eleni McCrary",South,Corporate,Stuttgart,Sicily,"United Kingdom",EU,EU
EM-138103,"Eleni McCrary",South,Corporate,Tampico,Tamaulipas,Mexico,LATAM,LATAM
EM-138104,"Eleni McCrary",West,Corporate,"San Francisco","New York","United States",US,"North America"
EM-138251,"Elizabeth Moffitt","Southeast Asia",Corporate,Semarang,Tasmania,Philippines,APAC,APAC
EM-138252,"Elizabeth Moffitt",South,Corporate,Poissy,Rhône-Alpes,"United Kingdom",EU,EU
EM-138253,"Elizabeth Moffitt",South,Corporate,"Santa Ana","Santa Ana",Panama,LATAM,LATAM
EM-138254,"Elizabeth Moffitt",West,Corporate,"Sioux Falls",Texas,"United States",US,"North America"
EM-139601,"Eric Murdock","Southeast Asia",Consumer,Tangshan,Wellington,Vietnam,APAC,APAC
EM-139602,"Eric Murdock",South,Consumer,Washington,"Västra Götaland","United Kingdom",EU,EU
EM-139603,"Eric Murdock",South,Consumer,Obregón,Sonora,Venezuela,LATAM,LATAM
EM-139604,"Eric Murdock",West,Consumer,"San Francisco",Pennsylvania,"United States",US,"North America"
EM-140651,"Erin Mull","Southeast Asia",Consumer,Yiwu,Zhejiang,Singapore,APAC,APAC
EM-140652,"Erin Mull",South,Consumer,"Molina de Segura",Murcia,Spain,EU,EU
EM-140653,"Erin Mull",South,Consumer,Tipitapa,"Santo Domingo",Nicaragua,LATAM,LATAM
EM-140654,"Erin Mull",South,Consumer,"New York City",Texas,"United States",US,"North America"
EM-140951,"Eudokia Martin","Southeast Asia",Corporate,Perth,"Western Australia",Vietnam,APAC,APAC
EM-140952,"Eudokia Martin",South,Corporate,Versailles,Scotland,"United Kingdom",EU,EU
EM-140953,"Eudokia Martin",North,Corporate,"San Salvador",Yucatán,Mexico,LATAM,LATAM
EM-140954,"Eudokia Martin",West,Corporate,Springfield,Virginia,"United States",US,"North America"
EM-141401,"Eugene Moren","Southeast Asia","Home Office",Valenzuela,Zhejiang,Philippines,APAC,APAC
EM-141402,"Eugene Moren",North,"Home Office",Stockholm,Stockholm,"United Kingdom",EU,EU
EM-141403,"Eugene Moren",South,"Home Office","San Salvador",Zulia,Venezuela,LATAM,LATAM
EM-141404,"Eugene Moren",West,"Home Office",Superior,Wisconsin,"United States",US,"North America"
EM-142001,"Evan Minnotte","Southeast Asia","Home Office",Wollongong,Southland,Thailand,APAC,APAC
EM-142002,"Evan Minnotte",North,"Home Office",Rugby,"North Rhine-Westphalia","United Kingdom",EU,EU
EM-142003,"Evan Minnotte",South,"Home Office",Tegucigalpa,Veracruz,Mexico,LATAM,LATAM
EM-142004,"Evan Minnotte",South,"Home Office","Virginia Beach",Virginia,"United States",US,"North America"
EM-38101,"Eleni McCrary",Africa,Corporate,Harare,Harare,Zimbabwe,Africa,Africa
EM-38102,"Eleni McCrary",EMEA,Corporate,Prague,Prague,Ukraine,EMEA,EMEA
EM-38251,"Elizabeth Moffitt",Africa,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
EM-38252,"Elizabeth Moffitt",Canada,Corporate,Markham,Ontario,Canada,Canada,"North America"
EM-38253,"Elizabeth Moffitt",EMEA,Corporate,Korce,Korçë,Turkey,EMEA,EMEA
EM-39601,"Eric Murdock",Africa,Consumer,Maiduguri,Kinshasa,Nigeria,Africa,Africa
EM-39602,"Eric Murdock",Canada,Consumer,Quebec,Quebec,Canada,Canada,"North America"
EM-39603,"Eric Murdock",EMEA,Consumer,Chisinau,Izmir,Turkey,EMEA,EMEA
EM-40651,"Erin Mull",Africa,Consumer,Yaounde,Tunis,Tunisia,Africa,Africa
EM-40652,"Erin Mull",Canada,Consumer,Surrey,"British Columbia",Canada,Canada,"North America"
EM-40653,"Erin Mull",EMEA,Consumer,Mecca,Makkah,Turkey,EMEA,EMEA
EM-40951,"Eudokia Martin",Africa,Corporate,Beira,Sofala,Mozambique,Africa,Africa
EM-40952,"Eudokia Martin",Canada,Corporate,Halifax,"Nova Scotia",Canada,Canada,"North America"
EM-40953,"Eudokia Martin",EMEA,Corporate,Oradea,Hatay,Turkey,EMEA,EMEA
EM-41401,"Eugene Moren",Africa,"Home Office",Nairobi,Nairobi,Zimbabwe,Africa,Africa
EM-41402,"Eugene Moren",EMEA,"Home Office","Masjed Soleyman",Khuzestan,Turkey,EMEA,EMEA
EM-42001,"Evan Minnotte",Africa,"Home Office",Sale,Rabat-Salé-Zemmour-Zaer,Sudan,Africa,Africa
EM-42002,"Evan Minnotte",EMEA,"Home Office",Izmir,Stavropol',Turkey,EMEA,EMEA
EN-137801,"Edward Nazzal","Southeast Asia",Consumer,Peshawar,"Tamil Nadu",Philippines,APAC,APAC
EN-137802,"Edward Nazzal",Central,Consumer,Saint-Nazaire,"Provence-Alpes-Côte d'Azur",France,EU,EU
EN-137803,"Edward Nazzal",South,Consumer,"Villa Nueva",Veracruz,Peru,LATAM,LATAM
EN-137804,"Edward Nazzal",East,Consumer,"New York City",Texas,"United States",US,"North America"
EN-37801,"Edward Nazzal",Africa,Consumer,Samalut,Plateau,Nigeria,Africa,Africa
EN-37802,"Edward Nazzal",EMEA,Consumer,Taizz,Ta'izz,Yemen,EMEA,EMEA
EP-139151,"Emily Phan","Southeast Asia",Consumer,Manila,Zhejiang,Philippines,APAC,APAC
EP-139152,"Emily Phan",South,Consumer,Villejuif,Saxony-Anhalt,Italy,EU,EU
EP-139153,"Emily Phan",North,Consumer,Monterrey,"Nuevo León",Mexico,LATAM,LATAM
EP-139154,"Emily Phan",West,Consumer,Tempe,Texas,"United States",US,"North America"
EP-39151,"Emily Phan",Africa,Consumer,Huambo,Litoral,"Equatorial Guinea",Africa,Africa
EP-39152,"Emily Phan",EMEA,Consumer,Adana,Adana,Turkey,EMEA,EMEA
ER-138551,"Elpida Rittenbach","Southeast Asia",Corporate,Zhanjiang,Queensland,Philippines,APAC,APAC
ER-138552,"Elpida Rittenbach",South,Corporate,Wasquehal,Styria,"United Kingdom",EU,EU
ER-138553,"Elpida Rittenbach",South,Corporate,"São Paulo","São Paulo","El Salvador",LATAM,LATAM
ER-138554,"Elpida Rittenbach",West,Corporate,"Saint Paul","North Carolina","United States",US,"North America"
ER-38551,"Elpida Rittenbach",Africa,Corporate,Kinshasa,Kinshasa,Djibouti,Africa,Africa
ER-38552,"Elpida Rittenbach",EMEA,Corporate,Varamin,Tehran,Ukraine,EMEA,EMEA
ES-140201,"Erica Smith","Southeast Asia",Consumer,Zigong,Sichuan,Thailand,APAC,APAC
ES-140202,"Erica Smith",South,Consumer,Zurich,Zürich,"United Kingdom",EU,EU
ES-140203,"Erica Smith",South,Consumer,Tegucigalpa,Santander,Nicaragua,LATAM,LATAM
ES-140204,"Erica Smith",West,Consumer,"San Francisco",Texas,"United States",US,"North America"
ES-140801,"Erin Smith","Southeast Asia",Corporate,Yunyang,"Western Australia","South Korea",APAC,APAC
ES-140802,"Erin Smith",North,Corporate,Sheffield,"North Rhine-Westphalia","United Kingdom",EU,EU
ES-140803,"Erin Smith",South,Corporate,"São Paulo",Zacatecas,Mexico,LATAM,LATAM
ES-140804,"Erin Smith",West,Corporate,Tucson,"Rhode Island","United States",US,"North America"
ES-40201,"Erica Smith",Africa,Consumer,Lagos,Nyanza,Nigeria,Africa,Africa
ES-40202,"Erica Smith",Canada,Consumer,London,Ontario,Canada,Canada,"North America"
ES-40203,"Erica Smith",EMEA,Consumer,Mary,Mary,Turkmenistan,EMEA,EMEA
ES-40801,"Erin Smith",Africa,Corporate,Rabat,"Red Sea",Togo,Africa,Africa
ES-40802,"Erin Smith",EMEA,Corporate,Esenyurt,Muharraq,Uzbekistan,EMEA,EMEA
FA-142301,"Frank Atkinson","Southeast Asia",Corporate,Tangshan,"Tamil Nadu",Singapore,APAC,APAC
FA-142302,"Frank Atkinson",South,Corporate,Tarbes,Valenciana,"United Kingdom",EU,EU
FA-142303,"Frank Atkinson",South,Corporate,Tegucigalpa,Pernambuco,Nicaragua,LATAM,LATAM
FA-142304,"Frank Atkinson",West,Corporate,"San Antonio",Texas,"United States",US,"North America"
FA-42301,"Frank Atkinson",Africa,Corporate,Gombe,Tadla-Azilal,Nigeria,Africa,Africa
FA-42302,"Frank Atkinson",EMEA,Corporate,Donets'k,Donetsk,Ukraine,EMEA,EMEA
FC-142451,"Frank Carlisle","Southeast Asia","Home Office",Sydney,Sichuan,Thailand,APAC,APAC
FC-142452,"Frank Carlisle",South,"Home Office",Turku,Scotland,"United Kingdom",EU,EU
FC-142453,"Frank Carlisle",South,"Home Office","Santiago de los Caballeros",Santiago,Uruguay,LATAM,LATAM
FC-142454,"Frank Carlisle",West,"Home Office",Springfield,Ohio,"United States",US,"North America"
FC-143351,"Fred Chung","Southeast Asia",Corporate,Toowoomba,"Thủ Dô Hà Nội",Vietnam,APAC,APAC
FC-143352,"Fred Chung",South,Corporate,Vicenza,Veneto,"United Kingdom",EU,EU
FC-143353,"Fred Chung",South,Corporate,Tijuana,Veracruz,Mexico,LATAM,LATAM
FC-143354,"Fred Chung",West,Corporate,Torrance,Texas,"United States",US,"North America"
FC-42451,"Frank Carlisle",Africa,"Home Office",Juba,"Grand Casablanca","South Sudan",Africa,Africa
FC-42452,"Frank Carlisle",EMEA,"Home Office",Ivano-Frankivs'k,Manisa,Ukraine,EMEA,EMEA
FC-43351,"Fred Chung",Africa,Corporate,Mbuji-mayi,Kasai-Oriental,"Democratic Republic of the Congo",Africa,Africa
FC-43352,"Fred Chung",EMEA,Corporate,Kherson,Kherson,Ukraine,EMEA,EMEA
FG-142601,"Frank Gastineau",Oceania,"Home Office",Nagpur,Maharashtra,"New Zealand",APAC,APAC
FG-142602,"Frank Gastineau",Central,"Home Office",Vienna,Vienna,Germany,EU,EU
FG-142603,"Frank Gastineau",South,"Home Office",Neuquén,Neuquén,Cuba,LATAM,LATAM
FG-142604,"Frank Gastineau",West,"Home Office",Seattle,Washington,"United States",US,"North America"
FG-42601,"Frank Gastineau",Africa,"Home Office","Port Elizabeth",Oyo,"South Africa",Africa,Africa
FG-42602,"Frank Gastineau",Canada,"Home Office",Edmonton,Alberta,Canada,Canada,"North America"
FG-42603,"Frank Gastineau",EMEA,"Home Office",Ufa,Qaraghandy,Ukraine,EMEA,EMEA
FH-142751,"Frank Hawley","Southeast Asia",Corporate,Palu,"Sulawesi Tengah",Indonesia,APAC,APAC
FH-142752,"Frank Hawley",North,Corporate,Wiesbaden,"West Flanders","United Kingdom",EU,EU
FH-142753,"Frank Hawley",South,Corporate,Tlalpan,"Valle del Cauca",Mexico,LATAM,LATAM
FH-142754,"Frank Hawley",West,Corporate,"San Francisco",Virginia,"United States",US,"North America"
FH-143501,"Fred Harton","Southeast Asia",Consumer,Malang,Queensland,Indonesia,APAC,APAC
FH-143502,"Fred Harton",North,Consumer,Woking,Schleswig-Holstein,"United Kingdom",EU,EU
FH-143503,"Fred Harton",South,Consumer,Toluca,Sinaloa,Mexico,LATAM,LATAM
FH-143504,"Fred Harton",West,Consumer,Seattle,Washington,"United States",US,"North America"
FH-143651,"Fred Hopkins","Southeast Asia",Corporate,Whangarei,Queensland,Philippines,APAC,APAC
FH-143652,"Fred Hopkins",South,Corporate,Tremblay-en-France,Umbria,Spain,EU,EU
FH-143653,"Fred Hopkins",North,Corporate,"San Salvador","San Salvador",Panama,LATAM,LATAM
FH-143654,"Fred Hopkins",West,Corporate,Seattle,Washington,"United States",US,"North America"
FH-42751,"Frank Hawley",Africa,Corporate,Taza,"Taza-Al Hoceima-Taounate",Zambia,Africa,Africa
FH-42752,"Frank Hawley",EMEA,Corporate,Diyarbakir,Tekirdag,Turkey,EMEA,EMEA
FH-43501,"Fred Harton",Africa,Consumer,Johannesburg,Gauteng,"South Africa",Africa,Africa
FH-43502,"Fred Harton",EMEA,Consumer,Mersin,Mersin,Turkey,EMEA,EMEA
FH-43651,"Fred Hopkins",Africa,Corporate,Hurghada,"Al Bahr Al Ahmar",Egypt,Africa,Africa
FH-43652,"Fred Hopkins",EMEA,Corporate,Tehran,Tehran,Ukraine,EMEA,EMEA
FM-142151,"Filia McAdams","Southeast Asia",Corporate,Sydney,Victoria,Malaysia,APAC,APAC
FM-142152,"Filia McAdams",South,Corporate,Saint-Malo,Tuscany,Spain,EU,EU
FM-142153,"Filia McAdams",South,Corporate,Monterrey,"São Paulo",Mexico,LATAM,LATAM
FM-142154,"Filia McAdams",West,Corporate,Seattle,Washington,"United States",US,"North America"
FM-142901,"Frank Merwin","Southeast Asia","Home Office",Wollongong,Victoria,Indonesia,APAC,APAC
FM-142902,"Frank Merwin",North,"Home Office",Strasbourg,Stockholm,Sweden,EU,EU
FM-142903,"Frank Merwin",South,"Home Office",Tegucigalpa,"Santo Domingo","Trinidad and Tobago",LATAM,LATAM
FM-142904,"Frank Merwin",West,"Home Office",Vancouver,Washington,"United States",US,"North America"
FM-143801,"Fred McMath","Southeast Asia",Consumer,Xinshi,Victoria,Philippines,APAC,APAC
FM-143802,"Fred McMath",South,Consumer,Stoke-on-Trent,Madrid,"United Kingdom",EU,EU
FM-143803,"Fred McMath",South,Consumer,"Viña del Mar",Valparaíso,"Dominican Republic",LATAM,LATAM
FM-143804,"Fred McMath",West,Consumer,"New York City",Texas,"United States",US,"North America"
FM-42151,"Filia McAdams",Africa,Corporate,Kinshasa,Kinshasa,Morocco,Africa,Africa
FM-42152,"Filia McAdams",EMEA,Corporate,Vienna,Vienna,Turkey,EMEA,EMEA
FM-42901,"Frank Merwin",Africa,"Home Office",Nairobi,Nairobi,Togo,Africa,Africa
FM-42902,"Frank Merwin",EMEA,"Home Office",Radom,Pomerania,Poland,EMEA,EMEA
FM-43801,"Fred McMath",Africa,Consumer,Kaduna,Kaduna,Nigeria,Africa,Africa
FM-43802,"Fred McMath",EMEA,Consumer,Zhytomyr,Zhytomyr,Ukraine,EMEA,EMEA
FO-143051,"Frank Olsen","Southeast Asia",Consumer,Xiangfan,"South Australia",Malaysia,APAC,APAC
FO-143052,"Frank Olsen",South,Consumer,Vienna,Vienna,Spain,EU,EU
FO-143053,"Frank Olsen",South,Consumer,Tipitapa,Veracruz,Venezuela,LATAM,LATAM
FO-143054,"Frank Olsen",West,Consumer,Sacramento,Virginia,"United States",US,"North America"
FO-43051,"Frank Olsen",Africa,Consumer,Johannesburg,Gauteng,"South Africa",Africa,Africa
FO-43052,"Frank Olsen",EMEA,Consumer,Warsaw,Masovia,Turkmenistan,EMEA,EMEA
FP-143201,"Frank Preis","Southeast Asia",Consumer,Newcastle,"Xinjiang Uygur",Thailand,APAC,APAC
FP-143202,"Frank Preis",North,Consumer,Purmerend,Saxony,"United Kingdom",EU,EU
FP-143203,"Frank Preis",South,Consumer,Surubim,Sonora,Mexico,LATAM,LATAM
FP-143204,"Frank Preis",West,Consumer,Seattle,Washington,"United States",US,"North America"
FP-43201,"Frank Preis",Africa,Consumer,Soweto,Gauteng,"South Africa",Africa,Africa
FP-43202,"Frank Preis",EMEA,Consumer,Termez,Surxondaryo,Uzbekistan,EMEA,EMEA
FW-143951,"Fred Wasserman","Southeast Asia",Corporate,Surabaya,Western,"Sri Lanka",APAC,APAC
FW-143952,"Fred Wasserman",Central,Corporate,Wetzlar,"Pays de la Loire",Germany,EU,EU
FW-143953,"Fred Wasserman",South,Corporate,Zapopan,"São Paulo",Nicaragua,LATAM,LATAM
FW-143954,"Fred Wasserman",West,Corporate,"New York City","New York","United States",US,"North America"
FW-43951,"Fred Wasserman",Africa,Corporate,Yaounde,Mopti,Mali,Africa,Africa
FW-43952,"Fred Wasserman",EMEA,Corporate,Vilnius,Vilnius,Ukraine,EMEA,EMEA
GA-145151,"George Ashbrook","Southeast Asia",Consumer,"Las Pinas",Victoria,Philippines,APAC,APAC
GA-145152,"George Ashbrook",Central,Consumer,Zurich,Zürich,Switzerland,EU,EU
GA-145153,"George Ashbrook",South,Consumer,Toluca,Yucatán,Nicaragua,LATAM,LATAM
